GEOID,STATEFP,DISTRICT,SESSN,Dperimeter,Darea,PolsbyW,Reock,ReockX,DSTperim,Coast_len,STarea,STperim,STpolsby,STreock
1221,12,21,Mid-decade,335243,4316532497,0.48264145402066533,0.4342381922544482,0.5667850669495578,93966,46078.0,154156645198,3319033,0.20200218163912953,0.2119887581338981
1222,12,22,Mid-decade,625050,13829636161,0.4448253309881396,0.5652642750463951,0.5855438593565413,54996,29243.0,154156645198,3319033,0.20200218163912953,0.2119887581338981
1223,12,23,Mid-decade,122619,492560905,0.41167195396447115,0.3443015206830978,0.5369957932002875,34048,21322.0,154156645198,3319033,0.20200218163912953,0.2119887581338981
1224,12,24,Mid-decade,109898,305937385,0.3183174579887667,0.36830199086096366,0.46879204478401937,0,0.0,154156645198,3319033,0.20200218163912953,0.2119887581338981
1225,12,25,Mid-decade,256346,476120469,0.09104831686341346,0.08764545942648778,0.1758573466545035,83553,59419.0,154156645198,3319033,0.20200218163912953,0.2119887581338981
1226,12,26,Mid-decade,234714,2420660476,0.5521563133716079,0.5403752609727256,0.5403752609727253,0,0.0,154156645198,3319033,0.20200218163912953,0.2119887581338981
1227,12,27,Mid-decade,112474,371651399,0.3691773546760074,0.4402258768582305,0.7307406050416336,44647,49764.0,154156645198,3319033,0.20200218163912953,0.2119887581338981
1228,12,28,Mid-decade,791952,8062268355,0.30490394948828997,0.3870340917980517,0.8158478314330317,640945,711475.0,154156645198,3319033,0.20200218163912953,0.2119887581338981
2901,29,01,Mid-decade,134652,647502423,0.4487708069460924,0.4571033421376202,0.5978243113704753,37806,0.0,180539785778,2376606,0.4016686405305513,0.4280672655933569
2902,29,02,Mid-decade,549887,9413702508,0.3912206382640865,0.5775460543124797,0.6030515801239154,18846,0.0,180539785778,2376606,0.4016686405305513,0.4280672655933569
2903,29,03,Mid-decade,717658,15341612520,0.37432115196840215,0.47732836762878517,0.6276537907494766,178429,0.0,180539785778,2376606,0.4016686405305513,0.4280672655933569
2904,29,04,Mid-decade,1016130,27026680859,0.3289298974388157,0.4414886939378705,0.49220597363083357,206026,0.0,180539785778,2376606,0.4016686405305513,0.4280672655933569
2905,29,05,Mid-decade,1154700,21546116550,0.20306735210783078,0.3752472484074886,0.37973304876322916,0,0.0,180539785778,2376606,0.4016686405305513,0.4280672655933569
2906,29,06,Mid-decade,1217035,43498883302,0.36904660245845783,0.39968412560979927,0.6896809282421017,781691,0.0,180539785778,2376606,0.4016686405305513,0.4280672655933569
2907,29,07,Mid-decade,594614,15190073612,0.539881195832035,0.5643839272101752,0.713601370208858,258065,0.0,180539785778,2376606,0.4016686405305513,0.4280672655933569
2908,29,08,Mid-decade,1496445,47875213999,0.26865698913657743,0.5368867983384578,0.7596133829924728,895693,0.0,180539785778,2376606,0.4016686405305513,0.4280672655933569
3701,37,01,Mid-decade,1152497,35268466080,0.33366940825056246,0.5157095690089877,0.6572248780462127,557660,273775.0,136541820514,2101182,0.38863997030356784,0.2972870526209606
3702,37,02,Mid-decade,222403,1070079322,0.2718582295361125,0.5476104354170088,0.5476104354170086,0,0.0,136541820514,2101182,0.38863997030356784,0.2972870526209606
3703,37,03,Mid-decade,806971,13287523635,0.2564115524806,0.5922497533981698,0.5993243390255815,42419,36778.0,136541820514,2101182,0.38863997030356784,0.2972870526209606
3704,37,04,Mid-decade,375120,2802957960,0.25031355550813694,0.4234865498022536,0.4234865498022535,0,0.0,136541820514,2101182,0.38863997030356784,0.2972870526209606
3705,37,05,Mid-decade,762547,10976089955,0.23720472843675675,0.32686250545833406,0.4971066157098043,248422,0.0,136541820514,2101182,0.38863997030356784,0.2972870526209606
3706,37,06,Mid-decade,437322,4370379020,0.2871610132016915,0.3884922723806065,0.38849227238060674,0,0.0,136541820514,2101182,0.38863997030356784,0.2972870526209606
3707,37,07,Mid-decade,762785,12873721492,0.2780408339894157,0.5037930071776932,0.6110948068500345,210738,113801.0,136541820514,2101182,0.38863997030356784,0.2972870526209606
3708,37,08,Mid-decade,668384,9756702638,0.27444821390713825,0.3574254997624491,0.547388821235313,194488,0.0,136541820514,2101182,0.38863997030356784,0.2972870526209606
3709,37,09,Mid-decade,816171,8563659163,0.16154966947590638,0.3545367369332566,0.3545487929431414,0,0.0,136541820514,2101182,0.38863997030356784,0.2972870526209606
3710,37,10,Mid-decade,476796,4982966479,0.2754431654108032,0.28735378208497814,0.28735378208497825,0,0.0,136541820514,2101182,0.38863997030356784,0.2972870526209606
3711,37,11,Mid-decade,861302,16336109764,0.2767242398604678,0.31679502337133797,0.8421237689318488,604623,0.0,136541820514,2101182,0.38863997030356784,0.2972870526209606
3712,37,12,Mid-decade,178091,711968415,0.28208784680189336,0.5432860075628269,0.5477022505345702,0,0.0,136541820514,2101182,0.38863997030356784,0.2972870526209606
3713,37,13,Mid-decade,930483,9753910098,0.14156998125908024,0.3790791555094767,0.4037370531899551,89487,0.0,136541820514,2101182,0.38863997030356784,0.2972870526209606
3714,37,14,Mid-decade,649415,5787286487,0.1724406132446745,0.3235456544161345,0.42532335559492596,153283,0.0,136541820514,2101182,0.38863997030356784,0.2972870526209606
4801,48,01,Mid-decade,1284381,24969157140,0.19020654223555933,0.3805298800056446,0.6567230898155766,409722,0.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4802,48,02,Mid-decade,317745,1315685160,0.1637577783419097,0.40744645508004257,0.4074464550800425,0,0.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
4803,48,03,Mid-decade,706674,8752546584,0.22024446406630666,0.2978348441466696,0.3080155971331215,0,0.0,691935165807,5610536,0.2762270077411953,0.49614668760825537
