"","Accuracy","Precison","TPR","FPR","Threshold","Ntrue","Nwrong","Accurate","FalsePositive"
"289",0.164705882352941,0.205882352941176,0.777777777777778,0.805970149253731,0.288,14,54," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"290",0.164705882352941,0.202898550724638,0.777777777777778,0.82089552238806,0.289,14,55," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"291",0.164705882352941,0.202898550724638,0.777777777777778,0.82089552238806,0.29,14,55," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"292",0.164705882352941,0.202898550724638,0.777777777777778,0.82089552238806,0.291,14,55," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"293",0.164705882352941,0.202898550724638,0.777777777777778,0.82089552238806,0.292,14,55," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"294",0.164705882352941,0.202898550724638,0.777777777777778,0.82089552238806,0.293,14,55," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"295",0.164705882352941,0.202898550724638,0.777777777777778,0.82089552238806,0.294,14,55," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"296",0.164705882352941,0.202898550724638,0.777777777777778,0.82089552238806,0.295,14,55," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"297",0.164705882352941,0.202898550724638,0.777777777777778,0.82089552238806,0.296,14,55," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"298",0.164705882352941,0.2,0.777777777777778,0.835820895522388,0.297,14,56," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118AR 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"299",0.164705882352941,0.2,0.777777777777778,0.835820895522388,0.298,14,56," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118AR 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"300",0.164705882352941,0.2,0.777777777777778,0.835820895522388,0.299,14,56," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118AR 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"301",0.164705882352941,0.2,0.777777777777778,0.835820895522388,0.3,14,56," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118AR 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"302",0.164705882352941,0.2,0.777777777777778,0.835820895522388,0.301,14,56," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118AR 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"303",0.164705882352941,0.2,0.777777777777778,0.835820895522388,0.302,14,56," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118AR 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"304",0.164705882352941,0.2,0.777777777777778,0.835820895522388,0.303,14,56," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118AR 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"305",0.164705882352941,0.2,0.777777777777778,0.835820895522388,0.304,14,56," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118AR 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"306",0.164705882352941,0.2,0.777777777777778,0.835820895522388,0.305,14,56," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118AR 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"307",0.164705882352941,0.2,0.777777777777778,0.835820895522388,0.306,14,56," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118AR 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"308",0.164705882352941,0.2,0.777777777777778,0.835820895522388,0.307,14,56," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118AR 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"309",0.164705882352941,0.197183098591549,0.777777777777778,0.850746268656716,0.308,14,57," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118AR 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118MT 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"310",0.164705882352941,0.197183098591549,0.777777777777778,0.850746268656716,0.309,14,57," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118AR 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118MT 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"311",0.164705882352941,0.194444444444444,0.777777777777778,0.865671641791045,0.31,14,58," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118AR 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118MO 118MT 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"312",0.164705882352941,0.194444444444444,0.777777777777778,0.865671641791045,0.311,14,58," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118AR 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118MO 118MT 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"313",0.164705882352941,0.194444444444444,0.777777777777778,0.865671641791045,0.312,14,58," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118AR 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118MO 118MT 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"314",0.164705882352941,0.194444444444444,0.777777777777778,0.865671641791045,0.313,14,58," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118AR 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118MO 118MT 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"315",0.164705882352941,0.194444444444444,0.777777777777778,0.865671641791045,0.314,14,58," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118AR 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118MO 118MT 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"316",0.164705882352941,0.194444444444444,0.777777777777778,0.865671641791045,0.315,14,58," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118AR 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118MO 118MT 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"317",0.164705882352941,0.194444444444444,0.777777777777778,0.865671641791045,0.316,14,58," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118AR 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118MO 118MT 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"318",0.164705882352941,0.194444444444444,0.777777777777778,0.865671641791045,0.317,14,58," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118AR 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118MO 118MT 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"319",0.164705882352941,0.194444444444444,0.777777777777778,0.865671641791045,0.318,14,58," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118AR 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118MO 118MT 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"320",0.164705882352941,0.194444444444444,0.777777777777778,0.865671641791045,0.319,14,58," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118AR 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118MO 118MT 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"321",0.164705882352941,0.194444444444444,0.777777777777778,0.865671641791045,0.32,14,58," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118AR 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118MO 118MT 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"322",0.164705882352941,0.194444444444444,0.777777777777778,0.865671641791045,0.321,14,58," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118AR 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118MO 118MT 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"323",0.164705882352941,0.189189189189189,0.777777777777778,0.895522388059702,0.322,14,60," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118AR 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118MO 118MT 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113AR 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KS 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"324",0.164705882352941,0.189189189189189,0.777777777777778,0.895522388059702,0.323,14,60," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118AR 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118MO 118MT 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113AR 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KS 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"325",0.164705882352941,0.189189189189189,0.777777777777778,0.895522388059702,0.324,14,60," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118AR 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118MO 118MT 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113AR 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KS 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"326",0.164705882352941,0.189189189189189,0.777777777777778,0.895522388059702,0.325,14,60," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118AR 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118MO 118MT 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113AR 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KS 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"327",0.164705882352941,0.189189189189189,0.777777777777778,0.895522388059702,0.326,14,60," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118AR 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118MO 118MT 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113AR 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KS 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"328",0.164705882352941,0.189189189189189,0.777777777777778,0.895522388059702,0.327,14,60," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118AR 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118MO 118MT 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113AR 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KS 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
"329",0.164705882352941,0.189189189189189,0.777777777777778,0.895522388059702,0.328,14,60," 118FL 118IL 118OH 118PA 118SC 118TX 113FL 113MD 113NJ 113NC 113OH 113PA 113SC 113TX"," 118AL 118AZ 118AR 118CA 118CO 118CT 118GA 118ID 118IN 118KY 118LA 118ME 118MD 118MA 118MI 118MN 118MS 118MO 118MT 118NV 118NH 118NJ 118NY 118OK 118OR 118RI 118TN 118VA 118WA 118WV 118WI 113AL 113AZ 113AR 113CA 113CO 113CT 113GA 113ID 113IL 113IN 113KS 113KY 113LA 113ME 113MA 113MI 113MN 113MS 113MO 113NH 113NY 113OK 113RI 113TN 113UT 113VA 113WA 113WV 113WI"
