"","Accuracy","Precison","TPR","FPR","Threshold","Ntrue","Nwrong","Accurate","FalsePositive"
"68",0.129411764705882,0.44,0.611111111111111,0.208955223880597,0.067,11,14," 118IL 118KS 118SC 118TX 113FL 113MD 113NC 113OH 113PA 113SC 113TX"," 118AR 118CA 118CO 118KY 118LA 118MS 113AL 113AZ 113CO 113IL 113LA 113MI 113NY 113WI"
"69",0.129411764705882,0.44,0.611111111111111,0.208955223880597,0.068,11,14," 118IL 118KS 118SC 118TX 113FL 113MD 113NC 113OH 113PA 113SC 113TX"," 118AR 118CA 118CO 118KY 118LA 118MS 113AL 113AZ 113CO 113IL 113LA 113MI 113NY 113WI"
"70",0.129411764705882,0.44,0.611111111111111,0.208955223880597,0.069,11,14," 118IL 118KS 118SC 118TX 113FL 113MD 113NC 113OH 113PA 113SC 113TX"," 118AR 118CA 118CO 118KY 118LA 118MS 113AL 113AZ 113CO 113IL 113LA 113MI 113NY 113WI"
"71",0.129411764705882,0.44,0.611111111111111,0.208955223880597,0.07,11,14," 118IL 118KS 118SC 118TX 113FL 113MD 113NC 113OH 113PA 113SC 113TX"," 118AR 118CA 118CO 118KY 118LA 118MS 113AL 113AZ 113CO 113IL 113LA 113MI 113NY 113WI"
"72",0.129411764705882,0.423076923076923,0.611111111111111,0.223880597014925,0.071,11,15," 118IL 118KS 118SC 118TX 113FL 113MD 113NC 113OH 113PA 113SC 113TX"," 118AR 118CA 118CO 118KY 118LA 118MS 113AL 113AZ 113CO 113IL 113LA 113MI 113NY 113WV 113WI"
"73",0.129411764705882,0.423076923076923,0.611111111111111,0.223880597014925,0.072,11,15," 118IL 118KS 118SC 118TX 113FL 113MD 113NC 113OH 113PA 113SC 113TX"," 118AR 118CA 118CO 118KY 118LA 118MS 113AL 113AZ 113CO 113IL 113LA 113MI 113NY 113WV 113WI"
"74",0.129411764705882,0.423076923076923,0.611111111111111,0.223880597014925,0.073,11,15," 118IL 118KS 118SC 118TX 113FL 113MD 113NC 113OH 113PA 113SC 113TX"," 118AR 118CA 118CO 118KY 118LA 118MS 113AL 113AZ 113CO 113IL 113LA 113MI 113NY 113WV 113WI"
"75",0.129411764705882,0.423076923076923,0.611111111111111,0.223880597014925,0.074,11,15," 118IL 118KS 118SC 118TX 113FL 113MD 113NC 113OH 113PA 113SC 113TX"," 118AR 118CA 118CO 118KY 118LA 118MS 113AL 113AZ 113CO 113IL 113LA 113MI 113NY 113WV 113WI"
"76",0.129411764705882,0.407407407407407,0.611111111111111,0.238805970149254,0.075,11,16," 118IL 118KS 118SC 118TX 113FL 113MD 113NC 113OH 113PA 113SC 113TX"," 118AR 118CA 118CO 118KY 118LA 118MS 113AL 113AZ 113AR 113CO 113IL 113LA 113MI 113NY 113WV 113WI"
"77",0.129411764705882,0.407407407407407,0.611111111111111,0.238805970149254,0.076,11,16," 118IL 118KS 118SC 118TX 113FL 113MD 113NC 113OH 113PA 113SC 113TX"," 118AR 118CA 118CO 118KY 118LA 118MS 113AL 113AZ 113AR 113CO 113IL 113LA 113MI 113NY 113WV 113WI"
"78",0.129411764705882,0.407407407407407,0.611111111111111,0.238805970149254,0.077,11,16," 118IL 118KS 118SC 118TX 113FL 113MD 113NC 113OH 113PA 113SC 113TX"," 118AR 118CA 118CO 118KY 118LA 118MS 113AL 113AZ 113AR 113CO 113IL 113LA 113MI 113NY 113WV 113WI"
